PrefectureCode,Code,Name,Kana
47,47301,国頭郡国頭村,くにがみぐんくにがみそん
47,47302,国頭郡大宜味村,くにがみぐんおおぎみそん
47,47303,国頭郡東村,くにがみぐんひがしそん
47,47306,国頭郡今帰仁村,くにがみぐんなきじんそん
47,47308,国頭郡本部町,くにがみぐんもとぶちょう
47,47311,国頭郡恩納村,くにがみぐんおんなそん
47,47313,国頭郡宜野座村,くにがみぐんぎのざそん
47,47314,国頭郡金武町,くにがみぐんきんちょう
47,47315,国頭郡伊江村,くにがみぐんいえそん
47,47324,中頭郡読谷村,なかがみぐんよみたんそん
47,47325,中頭郡嘉手納町,なかがみぐんかでなちょう
47,47326,中頭郡北谷町,なかがみぐんちゃたんちょう
47,47327,中頭郡北中城村,なかがみぐんきたなかぐすくそん
47,47328,中頭郡中城村,なかがみぐんなかぐすくそん
47,47329,中頭郡西原町,なかがみぐんにしはらちょう
47,47348,島尻郡与那原町,しまじりぐんよなばるちょう
47,47350,島尻郡南風原町,しまじりぐんはえばるちょう
47,47353,島尻郡渡嘉敷村,しまじりぐんとかしきそん
47,47354,島尻郡座間味村,しまじりぐんざまみそん
47,47355,島尻郡粟国村,しまじりぐんあぐにそん
47,47356,島尻郡渡名喜村,しまじりぐんとなきそん
47,47357,島尻郡南大東村,しまじりぐんみなみだいとうそん
47,47358,島尻郡北大東村,しまじりぐんきただいとうそん
47,47359,島尻郡伊平屋村,しまじりぐんいへやそん
47,47360,島尻郡伊是名村,しまじりぐんいぜなそん
47,47361,島尻郡久米島町,しまじりぐんくめじまちょう
47,47362,島尻郡八重瀬町,しまじりぐんやえせちょう
47,47375,宮古郡多良間村,みやこぐんたらまそん
47,47381,八重山郡竹富町,やえやまぐんたけとみちょう
47,47382,八重山郡与那国町,やえやまぐんよなぐにちょう
